Customer_ID,Service_ID
2140,200000001
2141,400000000
2142,311111001
2143,211001001
2144,200000001
2145,400000000
2146,400000000
2147,400000000
2148,101000001
2149,400000000
2150,110111001
2151,111111110
2152,300000001
2153,211110111
2154,400000000
2155,210000001
2156,210111111
2157,111000001
2158,400000000
2159,100000111
2160,301100001
2161,200000001
2162,200001111
2163,200000111
2164,210011101
2165,211100110
2166,201111111
2167,400000000
2168,100000000
2169,101000000
2170,200001000
2171,400000000
2172,110010001
2173,201101011
2174,200000111
2175,311101101
2176,110100001
2177,400000000
2178,210100001
2179,400000000
2180,400000000
2181,400000000
2182,100000010
2183,211000001
2184,400000000
2185,210000001
2186,400000000
2187,300001111
2188,211010111
2189,211101001
2190,300011001
2191,111000111
2192,201001001
2193,201010111
2194,200001111
2195,100010001
2196,201100110
2197,400000000
2198,111111111
2199,400000000
2200,400000000
2201,210100111
2202,400000000
2203,400000000
2204,200001111
2205,111000111
2206,200100111
2207,111110001
2208,200101101
2209,201011001
2210,100101110
2211,110101111
2212,100000001
2213,310111111
2214,201001101
2215,210111111
2216,400000000
2217,101000001
2218,400000000
2219,101011001
2220,201111111
2221,300000000
2222,400000000
2223,201001111
2224,111000101
2225,400000000
2226,101110110
2227,210111111
2228,201011011
2229,400000000
2230,400000000
2231,200011111
2232,200001001
2233,200101001
2234,201111111
2235,200001001
2236,400000000
2237,200001001
2238,211011100
2239,201101111
2240,200000111
2241,210111111
2242,200000001
2243,111110001
2244,100011001
2245,201100101
2246,200000001
2247,101000011
2248,200011111
2249,200000001
2250,400000000
2251,400000000
2252,211010111
2253,200101101
2254,111111101
2255,100010001
2256,200000001
2257,200000111
2258,211010001
2259,311111111
2260,110111111
2261,310111111
2262,211101001
2263,100111111
2264,100011111
2265,210000001
2266,100010000
2267,400000000
2268,400000000
2269,211011101
2270,200000001
2271,400000000
2272,200000101
2273,301100111
2274,201000011
2275,400000000
2276,210101111
2277,201001001
2278,100000000
2279,101000001
2280,100000001
2281,211111101
2282,211111111
2283,201101111
2284,101101101
2285,111101110
2286,400000000
2287,110111111
2288,400000000
2289,200001100
2290,301010000
2291,400000000
2292,101111111
2293,200000001
2294,300000001
2295,400000000
2296,100111001
2297,400000000
2298,101111111
2299,400000000
2300,400000000
2301,100010001
2302,201111100
2303,200000001
2304,201000001
2305,110010001
2306,310000111
2307,211000001
2308,310100001
2309,400000000
2310,310111101
2311,400000000
2312,201001111
2313,200010001
2314,200000111
2315,110111001
2316,200000011
2317,211010111
2318,100001101
2319,200000111
2320,400000000
2321,200001111
2322,200001100
2323,200101101
2324,200001111
2325,200111001
2326,211101111
2327,211001111
2328,210011111
2329,301001111
2330,211101111
2331,300000001
2332,201111110
2333,200001111
2334,201001111
2335,100110001
2336,400000000
2337,101000001
2338,100101111
2339,101101111
2340,210001111
2341,200101111
2342,110000001
2343,210010111
2344,201101111
2345,400000000
2346,110010001
2347,400000000
2348,210101111
2349,400000000
2350,201001001
2351,200001000
2352,200000001
2353,400000000
2354,200001001
2355,400000000
2356,400000000
2357,201110001
2358,400000000
2359,211111111
2360,200000001
2361,400000000
2362,201101111
2363,400000000
2364,200001111
2365,400000000
2366,201101101
2367,101000001
2368,201011001
2369,201001111
2370,211111111
2371,101000111
2372,201001001
2373,111111101
2374,200000001
2375,111010001
2376,111010000
2377,310010001
2378,111010001
2379,200010001
2380,211101110
2381,400000000
2382,201100110
2383,101111110
2384,201000000
2385,100000001
2386,300100001
2387,201011111
2388,100001111
2389,100000001
2390,210101101
2391,201000001
2392,200000001
2393,201000001
2394,200000001
2395,110010000
2396,400000000
2397,211101101
2398,100000000
2399,201000111
2400,200101001
2401,200000001
2402,111111001
2403,100000001
2404,200111111
2405,110111110
2406,311100111
2407,101100101
2408,100001001
2409,300000001
2410,400000000
2411,200001001
2412,400000000
2413,200001101
2414,200000001
2415,200000001
2416,400000000
2417,400000000
2418,400000000
2419,400000000
2420,201001000
2421,301110111
2422,211001001
2423,111000111
2424,311001001
2425,100000001
2426,311011001
2427,311000001
2428,400000000
2429,301001111
2430,101111110
2431,201000001
2432,110010000
2433,111111001
2434,400000000
2435,400000000
2436,111110111
2437,201000001
2438,200001001
2439,110110001
2440,200000001
2441,200000000
2442,400000000
2443,301010111
2444,210110100
2445,201000001
2446,400000000
2447,400000000
2448,400000000
2449,211111111
2450,311111111
2451,200000000
2452,210101111
2453,111100001
2454,110110001
2455,211101111
2456,100001001
2457,200000001
2458,211111111
2459,400000000
2460,100100001
2461,300001111
2462,210000001
2463,400000000
2464,101001111
2465,200101111
2466,400000000
2467,301101110
2468,400000000
2469,400000000
2470,111100111
2471,200000111
2472,201000001
2473,111100001
2474,301000001
2475,210001010
2476,211000001
2477,111101111
2478,201001111
2479,400000000
2480,400000000
2481,400000000
2482,200000110
2483,110000001
2484,200000001
2485,201101111
2486,400000000
2487,111010111
2488,111110001
2489,200101111
2490,101110111
2491,100000001
2492,100000001
2493,201101111
2494,210010001
2495,111111111
2496,111111001
2497,101000001
2498,201011001
2499,201111110
2500,200110001
2501,400000000
2502,300110001
2503,400000000
2504,211101111
2505,100000001
2506,300000111
2507,200010001
2508,210111111
2509,200001111
2510,301111001
2511,210101111
2512,210001111
2513,100000001
2514,400000000
2515,400000000
2516,400000000
2517,310010001
2518,310111110
2519,200001111
2520,201011101
2521,100110001
2522,311000001
2523,100101111
2524,301101100
2525,201111111
2526,400000000
2527,211101110
2528,400000000
2529,110010001
2530,201001101
2531,110110111
2532,400000000
2533,200000001
2534,210000001
2535,100110110
2536,201101100
2537,101111110
2538,101000111
2539,400000000
2540,100000001
2541,111011111
2542,301010001
2543,111100001
2544,300000000
2545,200100111
2546,400000000
2547,211111111
2548,300001101
2549,200101111
2550,400000000
2551,400000000
2552,200101111
2553,100110001
2554,101111111
2555,400000000
2556,101111111
2557,211111111
2558,111000011
2559,211101101
2560,111000011
2561,311001111
2562,400000000
2563,201101111
2564,101000110
2565,111000001
2566,101001111
2567,100000001
2568,211111111
2569,200110001
2570,200000101
2571,400000000
2572,400000000
2573,100100001
2574,200000001
2575,400000000
2576,400000000
2577,211111111
2578,400000000
2579,100010001
2580,200111110
2581,100000110
2582,300010001
2583,201101100
2584,110001001
2585,400000000
2586,400000000
2587,110111111
2588,310001111
2589,200000001
2590,110101001
2591,200110111
2592,101011111
2593,400000000
2594,210001111
2595,200000001
2596,200001001
2597,201110001
2598,400000000
2599,210000001
2600,200000111
2601,111111000
2602,200000001
2603,200101111
2604,100010000
2605,400000000
2606,210001001
2607,200000000
2608,400000000
2609,400000000
2610,311111111
2611,200000001
2612,400000000
2613,400000000
2614,200001111
2615,301000000
2616,400000000
2617,400000000
2618,211111111
2619,400000000
2620,400000000
2621,111100001
2622,200001001
2623,210111101
2624,201000001
2625,201010001
2626,300010001
2627,201011001
2628,210011001
2629,201100000
2630,310100001
2631,311010001
2632,400000000
2633,201000011
2634,100111111
2635,200000001
2636,100010111
2637,200000001
2638,400000000
2639,400000000
2640,100000111
2641,400000000
2642,200001111
2643,100000001
2644,200000001
2645,210001101
2646,201101101
2647,211110110
2648,201101101
2649,201011111
2650,400000000
2651,201000011
2652,210111111
2653,200101101
2654,400000000
2655,400000000
2656,200101001
2657,400000000
2658,300001001
2659,400000000
2660,400000000
2661,311111111
2662,101011111
2663,300011111
2664,400000000
2665,400000000
2666,211001110
2667,100000001
2668,300101100
2669,200001111
2670,100100001
2671,211111111
2672,311111001
2673,301010110
2674,200000110
2675,100000001
2676,100000001
2677,200000001
2678,110010000
2679,200001111
2680,400000000
2681,201101111
2682,111000001
2683,400000000
2684,210001111
2685,400000000
2686,300000001
2687,211111111
2688,400000000
2689,201001110
2690,400000000
2691,111010111
2692,200010001
2693,310010001
2694,400000000
2695,400000000
2696,211111111
2697,200000111
2698,400000000
2699,201101111
2700,100000111
2701,211110001
2702,201010010
2703,211000001
2704,400000000
2705,300000110
2706,400000000
2707,110001001
2708,200110111
2709,200001001
2710,300000001
2711,210101111
2712,100000001
2713,100000111
2714,300111001
2715,210000001
2716,210101111
2717,400000000
2718,211000001
2719,110001111
2720,201111111
2721,211111111
2722,200000001
2723,101000001
2724,400000000
2725,300001110
2726,300001001
2727,200000000
2728,211111111
2729,200000000
2730,111000001
2731,201111111
2732,400000000
2733,111011111
2734,100010001
2735,111010010
2736,100100111
2737,211111111
2738,100100111
2739,100111111
2740,400000000
2741,310110111
2742,211011001
2743,400000000
2744,201001101
2745,110110111
2746,210000001
2747,200100111
2748,311100001
2749,400000000
2750,101111111
2751,111110001
2752,400000000
2753,200011001
2754,111000110
2755,200100111
2756,100000000
2757,300000001
2758,100000011
2759,300010001
2760,201001111
2761,400000000
2762,201111111
2763,200111111
2764,101110001
2765,211101001
2766,400000000
2767,400000000
2768,110111111
2769,101100111
2770,200000001
2771,100000000
2772,200001110
2773,100100001
2774,101010001
2775,311110001
2776,110000001
2777,111010000
2778,200001100
2779,200001001
2780,210000000
2781,200000111
2782,110000111
2783,201101101
2784,400000000
2785,300000001
2786,211111110
2787,200100000
2788,111111110
2789,400000000
2790,210000001
2791,111001000
2792,400000000
2793,400000000
2794,201011001
2795,400000000
2796,400000000
2797,400000000
2798,400000000
2799,400000000
2800,211000001
2801,400000000
2802,300000001
2803,400000000
2804,210000001
2805,200001111
2806,200001111
2807,201111111
2808,100100111
2809,400000000
2810,200000001
2811,301001111
2812,301101111
2813,201101001
2814,311110111
2815,300011001
2816,310010111
2817,111111111
2818,211000111
2819,201101111
2820,211001111
2821,110000000
2822,111010001
2823,300000001
2824,400000000
2825,201100001
2826,300011111
2827,201111111
2828,400000000
2829,400000000
2830,400000000
2831,200101110
2832,111100101
2833,211110000
2834,300010001
2835,200000001
2836,100010001
2837,310100001
2838,201001101
2839,101000001
2840,201111111
2841,210101111
2842,400000000
2843,210111111
2844,200001001
2845,201000001
2846,200001111
2847,300000001
2848,201101111
2849,400000000
2850,101000000
2851,200000000
2852,201101001
2853,110000001
2854,100000111
2855,211101001
2856,101111001
2857,200111111
2858,111111111
2859,200101111
2860,400000000
2861,100101101
2862,311111111
2863,111011001
2864,110010111
2865,100001111
2866,211000110
2867,400000000
2868,311100001
2869,400000000
2870,200001001
2871,200111111
2872,200000001
2873,310101110
2874,400000000
2875,200001101
2876,211001111
2877,201100001
2878,311100001
2879,200000000
2880,310010000
2881,110111111
2882,100000001
2883,200000001
2884,101111111
2885,200001111
2886,111000110
2887,100111111
2888,200001101
2889,101100000
2890,400000000
2891,210000011
2892,211111110
2893,201011101
2894,400000000
2895,210000111
2896,100011111
2897,200001110
2898,200101110
2899,201011111
2900,101000001
2901,200011110
2902,110000111
2903,311010001
2904,310111001
2905,210000111
2906,200110111
2907,201000000
2908,111111111
2909,110010111
2910,110010001
2911,200101001
2912,400000000
2913,201000110
2914,201000001
2915,200101101
2916,100000001
2917,201010101
2918,201001111
2919,400000000
2920,400000000
2921,400000000
2922,400000000
2923,101010111
2924,211101111
2925,400000000
2926,301010001
2927,211010001
2928,400000000
2929,201100110
2930,201010000
2931,210011001
2932,201000111
2933,101010110
2934,201001101
2935,211111001
2936,311011001
2937,300000001
2938,300110001
2939,201011110
2940,200101111
2941,400000000
2942,100000001
2943,310010001
2944,201010111
2945,300000001
2946,400000000
2947,400000000
2948,110010001
2949,201011111
2950,310100001
2951,400000000
2952,100000001
2953,200000111
2954,400000000
2955,400000000
2956,200111111
2957,110100111
2958,100100001
2959,101011001
2960,111101001
2961,201000110
2962,200000001
2963,400000000
2964,400000000
2965,200001001
2966,100000001
2967,201011111
2968,400000000
2969,300000001
2970,201000001
2971,200101111
2972,201100001
2973,210100001
2974,111000001
2975,211000101
2976,201111111
2977,111111111
2978,400000000
2979,100010000
2980,300001111
2981,200001111
2982,201001001
2983,201000001
2984,400000000
2985,200001001
2986,310011111
2987,301100001
2988,300000001
2989,211111111
2990,200000001
2991,200100001
2992,310010111
2993,200101001
2994,301001111
2995,200010001
2996,400000000
2997,101000111
2998,200000001
2999,111110110
3000,400000000
3001,301011111
3002,110011100
3003,200111110
3004,400000000
3005,210000000
3006,200000001
3007,400000000
3008,211111111
3009,111100111
3010,210100111
3011,101010001
3012,100100001
3013,400000000
3014,310110111
3015,400000000
3016,310011111
3017,110000001
3018,101000001
3019,400000000
3020,100001001
3021,101110110
3022,400000000
3023,201011101
3024,310010001
3025,110100001
3026,101100001
3027,210001001
3028,100010111
3029,211111111
3030,210110101
3031,111111100
3032,400000000
3033,400000000
3034,100001001
3035,200000001
3036,110111001
3037,210000001
3038,100100001
3039,201111111
3040,100001001
3041,101000001
3042,200001111
3043,110101111
3044,400000000
3045,200000001
3046,101100001
3047,211111111
3048,400000000
3049,100000011
3050,400000000
3051,201011111
3052,300000001
3053,400000000
3054,210001001
3055,101011110
3056,201000111
3057,100000000
3058,211111111
3059,211111111
3060,211000111
3061,400000000
3062,211101111
3063,110110000
3064,200011111
3065,101010000
3066,210101111
3067,400000000
3068,201110111
3069,200111111
3070,211111111
3071,400000000
3072,211101111
3073,201000111
3074,400000000
3075,400000000
3076,100011001
3077,210101001
3078,400000000
3079,111111001
3080,200100000
3081,200000001
3082,110111110
3083,301110001
3084,200011111
3085,100000000
3086,200100111
3087,210101111
3088,200001101
3089,400000000
3090,100010001
3091,101010001
3092,400000000
3093,111111001
3094,100000000
3095,200101101
3096,200011001
3097,101010001
3098,200100001
3099,400000000
3100,311000011
3101,201001111
3102,201101111
3103,200000001
3104,200000001
3105,100101111
3106,400000000
3107,100000001
3108,400000000
3109,200011111
3110,100100001
3111,400000000
3112,100001111
3113,201000111
3114,400000000
3115,201100001
3116,101000101
3117,100010001
3118,200110001
3119,310111001
3120,211100111
3121,400000000
3122,210111101
3123,201101111
3124,200100001
3125,200000001
3126,100110001
3127,100000111
3128,201101111
3129,400000000
3130,400000000
3131,201101111
3132,400000000
3133,110111001
3134,110000001
3135,301010001
3136,200000001
3137,100110111
3138,300110001
3139,201000001
3140,111000001
3141,200100000
3142,111110111
3143,200000000
3144,111000001
3145,200000001
3146,210000001
3147,200001001
3148,400000000
3149,400000000
3150,200011011
3151,101100001
3152,310011111
3153,201001111
3154,111000111
3155,211011110
3156,400000000
3157,111010111
3158,201100111
3159,200001000
3160,400000000
3161,210011011
3162,400000000
3163,201000111
3164,400000000
3165,100000000
3166,400000000
3167,400000000
3168,100000001
3169,200000001
3170,110000110
3171,201000001
3172,200000001
3173,200001011
3174,110110001
3175,200000001
3176,201101101
3177,200101111
3178,201000101
3179,400000000
3180,210011001
3181,201100001
3182,110010110
3183,311010001
3184,400000000
3185,200111111
3186,201100111
3187,100000001
3188,201111111
3189,311001000
3190,400000000
3191,100000001
3192,200000111
3193,400000000
3194,101010001
3195,301111001
3196,100001001
3197,100101111
3198,200000000
3199,200110111
3200,400000000
3201,200100011
3202,211000001
3203,201101111
3204,400000000
3205,400000000
3206,310000001
3207,400000000
3208,201001111
3209,201101101
3210,111111001
3211,200000001
3212,200001110
3213,100000001
3214,400000000
3215,311100111
3216,200000111
3217,201101101
3218,200000111
3219,300110111
3220,400000000
3221,201111111
3222,200001111
3223,210011001
3224,400000000
3225,310000000
3226,400000000
3227,400000000
3228,200001111
3229,101011111
3230,210111111
3231,101001010
3232,200101001
3233,200000001
3234,200000101
3235,400000000
3236,311010001
3237,200001111
3238,400000000
3239,400000000
3240,201000111
3241,301110001
3242,200010001
3243,400000000
3244,100000111
3245,400000000
3246,400000000
3247,110101001
3248,110111111
3249,200101111
3250,100000001
3251,101110111
3252,200000001
3253,400000000
3254,211100101
3255,111010000
3256,110110111
3257,400000000
3258,201101001
3259,201111111
3260,211000110
3261,210101001
3262,400000000
3263,300000111
3264,110111111
3265,400000000
3266,311110101
3267,201111111
3268,300000000
3269,111111001
3270,111010001
3271,210110000
3272,311111111
3273,211101001
3274,111000111
3275,100010001
3276,110000001
3277,101111001
3278,200111111
3279,200001001
3280,400000000
3281,201110111
3282,201001111
3283,100000001
3284,201101001
3285,200110001
3286,400000000
3287,400000000
3288,100100111
3289,200100111
3290,400000000
3291,400000000
3292,110001111
3293,100111110
3294,311111110
3295,100110000
3296,310111001
3297,200000001
3298,400000000
3299,200000001
3300,200000101
3301,100000001
3302,400000000
3303,400000000
3304,400000000
3305,201001110
3306,111010001
3307,110100001
3308,400000000
3309,300000101
3310,200101111
3311,201011101
3312,400000000
3313,101011111
3314,100001001
3315,311111111
3316,400000000
3317,201100001
3318,310111111
3319,210010111
3320,111001000
3321,100000110
3322,100000001
3323,110111111
3324,400000000
3325,200101111
3326,400000000
3327,111110001
3328,300111111
3329,210010001
3330,210101001
3331,400000000
3332,400000000
3333,111011111
3334,200000001
3335,100000001
3336,400000000
3337,300000101
3338,301101111
3339,201101111
3340,101011111
3341,200000001
3342,211000111
3343,400000000
3344,200000010
3345,311110001
3346,201100000
3347,400000000
3348,201000001
3349,400000000
3350,100010001
3351,211111111
3352,400000000
3353,400000000
3354,111110111
3355,400000000
3356,400000000
3357,101111100
3358,400000000
3359,210111111
3360,200101111
3361,201000000
3362,400000000
3363,111001001
3364,111010000
3365,400000000
3366,211001111
3367,400000000
3368,110000001
3369,400000000
3370,200011101
3371,400000000
3372,400000000
3373,211111101
3374,200000001
3375,200000111
3376,400000000
3377,110001001
3378,200010111
3379,200010110
3380,100000001
3381,400000000
3382,211110111
3383,300000001
3384,201000001
3385,201111111
3386,400000000
3387,201000001
3388,201001111
3389,201000001
3390,210000001
3391,100000001
3392,210001001
3393,400000000
3394,201101110
3395,201100001
3396,200101101
3397,200000111
3398,211000001
3399,400000000
3400,111110001
3401,100011111
3402,201000001
3403,200001001
3404,310111110
3405,211011101
3406,101000001
3407,201000001
3408,300001110
3409,211101101
3410,400000000
3411,210001111
3412,201101111
3413,211000001
3414,100010001
3415,400000000
3416,310110001
3417,211011001
3418,201101101
3419,201000111
3420,200000001
3421,100000001
3422,200001101
3423,110110101
3424,200101001
3425,210000111
3426,210011111
3427,200100001
3428,111010001
3429,100000001
3430,300111111
3431,210000001
3432,400000000
3433,211111101
3434,200000111
3435,200000001
3436,111110001
3437,111010001
3438,200001111
3439,400000000
3440,111010111
3441,400000000
3442,200101111
3443,400000000
3444,300000101
3445,400000000
3446,200000001
3447,400000000
3448,210110111
3449,201001001
3450,111110000
3451,101111111
3452,400000000
3453,400000000
3454,400000000
3455,400000000
3456,400000000
3457,111111001
3458,200011101
3459,101100111
3460,400000000
3461,100101001
3462,101011001
3463,201100101
3464,201111111
3465,300100000
3466,200001111
3467,200001001
3468,200001000
3469,210101101
3470,110101001
3471,201110001
3472,100001011
3473,210100001
3474,200000001
3475,101101110
3476,101010111
3477,101010001
3478,100010000
3479,200101000
3480,300001001
3481,310000000
3482,200101100
3483,110001111
3484,400000000
3485,400000000
3486,400000000
3487,200101111
3488,300110001
3489,311010001
3490,110001001
3491,300101001
3492,400000000
3493,201001111
3494,200000001
3495,100101111
3496,400000000
3497,201000110
3498,200000111
3499,400000000
3500,400000000
3501,311110011
3502,110011001
3503,100100001
3504,200101101
3505,300000001
3506,400000000
3507,311111111
3508,200001111
3509,111111111
3510,111111000
3511,101100001
3512,400000000
3513,400000000
3514,111010001
3515,200000000
3516,201011111
3517,400000000
3518,100000001
3519,200000001
3520,201100101
3521,400000000
3522,110000001
3523,200110001
3524,311110111
3525,200101110
3526,300010001
3527,211001000
3528,400000000
3529,101111111
3530,400000000
3531,311111001
3532,100110001
3533,211011111
3534,400000000
3535,211100111
3536,100100000
3537,201100001
3538,400000000
3539,200001001
3540,400000000
3541,110010111
3542,200001001
3543,111011111
3544,200010001
3545,200100000
3546,400000000
3547,200000000
3548,300000000
3549,211011111
3550,200000001
3551,400000000
3552,200000011
3553,111101111
3554,201000001
3555,201101110
3556,211111111
3557,400000000
3558,200100001
3559,200000001
3560,400000000
3561,310100101
3562,300100001
3563,400000000
3564,110011111
3565,201101111
3566,201000000
3567,210011111
3568,210101110
3569,211011110
3570,100101111
3571,400000000
3572,201010011
3573,111010001
3574,101100001
3575,400000000
3576,400000000
3577,400000000
3578,311000000
3579,201111101
3580,310000001
3581,111110111
3582,301001111
3583,200111111
3584,400000000
3585,200000110
3586,300000001
3587,101010111
3588,110010001
3589,300101001
3590,400000000
3591,211101111
3592,201011111
3593,211001000
3594,110010001
3595,400000000
3596,201000110
3597,111010001
3598,201111101
3599,300000001
3600,210000001
3601,310101111
3602,311111111
3603,400000000
3604,200000111
3605,111111110
3606,201011111
3607,200001111
3608,200000001
3609,100101111
3610,101011111
3611,400000000
3612,111010001
3613,100110110
3614,110001001
3615,311011111
3616,210111111
3617,201101101
3618,311101001
3619,201101001
3620,300000001
3621,310000000
3622,200000001
3623,211111111
3624,110000001
3625,200100111
3626,210101111
3627,301011001
3628,210001111
3629,211101111
3630,210110111
3631,300010000
3632,400000000
3633,400000000
3634,200001101
3635,201000001
3636,400000000
3637,400000000
3638,311110111
3639,201111001
3640,211110000
3641,201111111
3642,200001111
3643,210101001
3644,110000001
3645,211101111
3646,200001000
3647,310111111
3648,100000001
3649,101000001
3650,400000000
3651,200100001
3652,300000001
3653,211011111
3654,200111001
3655,100000001
3656,201000111
3657,201111111
3658,200101111
3659,310010001
3660,400000000
3661,300010111
3662,211011111
3663,101010110
3664,400000000
3665,201101111
3666,301011000
3667,300000001
3668,201000000
3669,201000001
3670,400000000
3671,111100000
3672,400000000
3673,200001101
3674,310000101
3675,311100001
3676,211111111
3677,200011111
3678,110111011
3679,400000000
3680,200000000
3681,200000001
3682,200001001
3683,201101111
3684,211010111
3685,201000001
3686,311010001
3687,101111111
3688,211001000
3689,400000000
3690,201101001
3691,201011001
3692,310010001
3693,400000000
3694,210000001
3695,200010111
3696,100100000
3697,111000111
3698,111111111
3699,100101001
3700,111000001
3701,201010000
3702,110000001
3703,111010111
3704,101010001
3705,200110111
3706,400000000
3707,200100110
3708,100000011
3709,200000111
3710,201101111
3711,400000000
3712,200001111
3713,400000000
3714,211001111
3715,201001001
3716,111110001
3717,200000111
3718,201011111
3719,200000111
3720,400000000
3721,100111111
3722,200000001
3723,100100001
3724,211101111
3725,311100001
3726,211010001
3727,200000001
3728,400000000
3729,201000001
3730,200001101
3731,110100001
3732,111111111
3733,311111101
3734,111111111
3735,400000000
3736,101011111
3737,400000000
3738,100000001
3739,400000000
3740,201101001
3741,100111111
3742,200000110
3743,211111111
3744,211001001
3745,111111111
3746,200000111
3747,200000001
3748,200001001
3749,200111111
3750,210001001
3751,211101111
3752,201101111
3753,211001111
3754,200000111
3755,200111101
3756,111101111
3757,200001111
3758,201010111
3759,310000000
3760,400000000
3761,400000000
3762,210100011
3763,210001101
3764,210001111
3765,200101111
3766,201000001
3767,200111001
3768,201111110
3769,101100011
3770,200001001
3771,311100111
3772,100110111
3773,400000000
3774,111011001
3775,201100111
3776,400000000
3777,200101111
3778,400000000
3779,100000000
3780,110111110
3781,201001001
3782,110111111
3783,110111001
3784,101101111
3785,211111111
3786,400000000
3787,400000000
3788,211010001
3789,211101001
3790,300101111
3791,101111001
3792,200101100
3793,400000000
3794,211000111
3795,201101111
3796,100111001
3797,311010000
3798,210001001
3799,211001110
3800,201000001
3801,400000000
3802,400000000
3803,200101001
3804,100000001
3805,200101111
3806,300000001
3807,311000000
3808,300011001
3809,400000000
3810,400000000
3811,200000101
3812,201101110
3813,111111110
3814,201100001
3815,200001111
3816,100000001
3817,200101001
3818,100010001
3819,201011111
3820,211000001
3821,400000000
3822,200000111
3823,211111110
3824,200000001
3825,201101110
3826,311111111
3827,300001001
3828,200001111
3829,201101111
3830,400000000
3831,200001111
3832,110000001
3833,200000101
3834,400000000
3835,210101111
3836,301101001
3837,111010001
3838,200000111
3839,100000001
3840,311110111
3841,200000111
3842,301111111
3843,200011111
3844,400000000
3845,110001111
3846,200000001
3847,201000001
3848,101000001
3849,101000001
3850,200000001
3851,400000000
3852,200011000
3853,201101111
3854,200000001
3855,200101111
3856,201101001
3857,101000001
3858,101001000
3859,201000110
3860,210010001
3861,101000111
3862,201001110
3863,201111101
3864,201011111
3865,200000001
3866,400000000
3867,400000000
3868,200100111
3869,200001000
3870,201100110
3871,310000001
3872,211010110
3873,200001001
3874,100101001
3875,310010001
3876,201101111
3877,111011001
3878,200111111
3879,400000000
3880,211111100
3881,201000001
3882,211111001
3883,111111111
3884,311011111
3885,110011111
3886,201011001
3887,400000000
3888,400000000
3889,311001111
3890,400000000
3891,110110001
3892,201101001
3893,400000000
3894,111000001
3895,100000001
3896,201101111
3897,400000000
3898,210101101
3899,311010001
3900,100000001
3901,201001111
3902,111111111
3903,310101001
3904,310100001
3905,200001001
3906,110111111
3907,400000000
3908,300010001
3909,200101001
3910,110101000
3911,100000110
3912,201101111
3913,201110000
3914,400000000
3915,400000000
3916,400000000
3917,211111111
3918,200011111
3919,400000000
3920,100000111
3921,200001110
3922,400000000
3923,210101111
3924,201100011
3925,100000001
3926,200011001
3927,310101111
3928,100011111
3929,400000000
3930,101010101
3931,300100001
3932,201001111
3933,200100001
3934,400000000
3935,400000000
3936,200000001
3937,311000001
3938,400000000
3939,200000000
3940,100001001
3941,400000000
3942,400000000
3943,400000000
3944,200000000
3945,100000001
3946,201101111
3947,400000000
3948,200100001
3949,400000000
3950,400000000
3951,200100000
3952,200001101
3953,211000001
3954,400000000
3955,200001101
3956,301011001
3957,201101111
3958,200001000
3959,200011101
3960,200000001
3961,201000111
3962,211111111
3963,110100001
3964,210001001
3965,400000000
3966,211001111
3967,311110111
3968,200000000
3969,210001111
3970,100000001
3971,111000001
3972,201100001
3973,200101001
3974,400000000
3975,200100001
3976,200000001
3977,100010001
3978,400000000
3979,200000001
3980,400000000
3981,210000001
3982,201100100
3983,210100001
3984,111110001
3985,400000000
3986,110000011
3987,400000000
3988,400000000
3989,400000000
3990,400000000
3991,210001000
3992,400000000
3993,200000111
3994,210001111
3995,110010110
3996,201101111
3997,310000011
3998,300010111
3999,110111111
4000,400000000
4001,201000111
4002,201101110
4003,400000000
4004,201110101
4005,201101111
4006,100000100
4007,200101111
4008,300000001
4009,201000001
4010,100000001
4011,201110001
4012,301000001
4013,201001000
4014,200000001
4015,200001101
4016,400000000
4017,310111001
4018,201001111
4019,200010111
4020,400000000
4021,211111001
4022,100100111
4023,200000001
4024,200011111
4025,300000110
4026,101110001
4027,301011111
4028,210101111
4029,311111110
4030,210110001
4031,211010001
4032,201000111
4033,200110001
4034,400000000
4035,400000000
4036,300000001
4037,201001000
4038,201011111
4039,201111111
4040,400000000
4041,111100110
4042,100000000
4043,100001000
4044,200001111
4045,400000000
4046,110100001
4047,400000000
4048,200011001
4049,100010011
4050,110111111
4051,400000000
4052,110000001
4053,111011001
4054,211000111
4055,111101111
4056,201101001
4057,200110001
4058,400000000
4059,211011001
4060,201101111
4061,310000001
4062,400000000
4063,111111111
4064,200000110
4065,400000000
4066,111000000
4067,210111101
4068,211111111
4069,111111000
4070,211001001
4071,400000000
4072,201111000
4073,200111111
4074,310111111
4075,111010001
4076,300110111
4077,101000111
4078,100001001
4079,211000001
4080,201101111
4081,110110111
4082,111101111
4083,111111111
4084,111100111
4085,400000000
4086,400000000
4087,400000000
4088,300100001
4089,400000000
4090,300011001
4091,100010001
4092,211101001
4093,111011001
4094,400000000
4095,111111111
4096,400000000
4097,110100111
4098,110100001
4099,400000000
4100,101110001
4101,211101111
4102,200001111
4103,400000000
4104,210101111
4105,311110001
4106,211001111
4107,400000000
4108,200000001
4109,400000000
4110,200101111
4111,201100001
4112,110010110
4113,101111111
4114,200011111
4115,301000001
4116,311110001
4117,400000000
4118,311100001
4119,201011001
4120,200011111
4121,211100001
4122,110110111
4123,110000111
4124,300111111
4125,200000001
4126,200000001
4127,200000000
4128,301001001
4129,200010001
4130,311010111
4131,310100111
4132,100100000
4133,311100001
4134,400000000
4135,400000000
4136,310110111
4137,201110011
